SAQA Qual ID,QUALIFICATION TITLE,QUALIFICATION TYPE,SAQA LINK,NQF LEVEL,CREDITS,QUALITY PARTNER ,ATTACHMENTS
117231,Carpet Floor Finisher,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=117231,NQF Level 3 ,151,CONSTRUCTION SETA,"Carpet Floor Finisher External Assessment Specification version 3.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/oW4eepEyW4loe0dFkzCUMg/Yis2YICIV_io_QZ7tMH-tgis7Awwm5BTyg5821STvJ5J4KPGY0gLhIouFaAz5OMllZWbx7Edj3P6HljSW0pUNwf4HKDFPl3U2I_lsQJWKQ12KlApMRXxrvNS-K4gSf_fWhIFhdv7wWbKy2FA8TrgIXCshiWd8C7dyYX26EBTdpcDYt4Bd-s0IUklKJ210wMcRmvHRsbYRHBZWz3SO5LxOA/wRoMU5Gw_xehgZemmpiwy3WHMiGxpjK5SU9GNHsLeLA),Carpet Floor Finisher -Curriculum Document version 3.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/qZW9q8pcHB3TnJM68NQEJQ/APu6QfiJbDWoKpWUpIqEat34r_Dq34wCUm9rWQFiDpRk5_Pfh7BWLJDvY3rBSSbsVRNkRwaNGAkh_aMBRfRNJqe-3ecKjJ9LxTmUVexTQyyODY-FcBVt2Iq4dBhdl3TVi_XmLnEMi1PeLG1f3vbbZFWwXRAUiiIgYW2q4oXpnsOqLmDn6VNmQ_ffzBIr5oE1/MQokwwbfdbOwqJ9Zoy6ye5L4p6yIK0GQPzZS0dU4-SU)"
119451,Carton CAD Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=119451,NQF Level 3 ,194,Printing SA            FP&MSETA,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/LxUT0YdPqfxDokxFPXF34w/4QU_WW8ItnNRdRg_5zjJjp70lUXN2k_DuNUJy5kfIwI0QaDiXeOzke-nRGUczy23h2SqoTEFY5Yl4yJ0JMASVrqRB_k4ntrvAkpXzCBPLwUfoOBHbrwUZb9NJ8SzaGqNuxP9JkpWxZRbIxbXBSHdEaxSftPjZsc_MtBht7BLUdQ/88c8NJfPJW5TAtD043bup6Q_cU6yZLZRGnTGbQeIKg8),Curriculum Document .pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/P_6c9w3SOw1MMsdNCRemBQ/5grRvldyM8ufWMdxzMk3MCkEs0BUpZ3L7lPOgILol7bXqEND52YY-Zx8MsbXWclpR3F3anRndfhJz79Vt-dyJgoa-U3iUBcxvuVI6JABVRrZvG5zoLAtzYO34xzWBW-TRgXd-UP5UKP3zgHmDweAqDc3_CnfpZkoIAGSyQlyQNo/kgU9K22LvxCS3VYZJUpsjaMgzTh9QDwk0Wr42laFuSE)"
119453,Carton Die Maker,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=119453,NQF Level 3 ,150,Printing SA            FP&MSETA,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/FUoa2lXpl4gAngzsfMKrLg/mCg1yZ9vIh8PJBZGZpokLBnq8b_IUyMees6xmp8ba7bcU3heP5rjQ8ns1mJ0jk2-zd0F-vTtg5OmnffcGA7yDb9Zs44b3A4i9XV4pek2IvZGBnvwU5P4M7ADpdbocW9wxqTOWJalmPMRCUJ9bzgSjr2nnmywVMT6xZw6GgIGI_I/SGjJikNSGQCSS35P9h0QK7kgbokfajBkb9zkLRiDTNU),Curriculum Document .pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/HZQhEGHO69F1gIO_0nFR8g/B4mZEaqGNmxtT6EeHuVt1FLlsyxpP6TGLeXHBxA30ttCNWnPPi234fl8hHYSCiztMW9uTzgpcvyD60xAtQ1g-fwA5ecbBh36coJFsmwWV1ykixY04U0HneddXgaJe-C-QF7Y1hYc20K_AopX6Xzv6Nbbnzn-B0d9FD4o0nsQJIw/S0GxrOHEffTA5rzraqn0OLsZ79Rpr56V7kxKEG-Ga2I)"
119455,Carton Glue Machine Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=119455,NQF Level 3 ,243,Printing SA            FP&MSETA,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/z66JQ96ZW87PGDIAelercw/xFNnZJkcfRNHjYmwqNdM9E3_qbED3h1MYkfp_6mVosJCgPoZwWj-MA5Ny5NegsFXM9iQDn84sDU06NhtdwHvLlrF5zQ4uJoJkUFvkDG1HP7PA5mEz07Zy25dxccpQrScxKSmnVM9Wi9DRD8w6GkRV2dP2g4ZbRE2j3a7cFjNaho/lw0J7RdF6h9Z0lV6oygBxVcHdwQp21ED0pCreoZxueg),Curriculum Document .pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/C1pvRXnNC2TJIRD-7U4ufQ/aV5l2a6n50T_QrxqtuFARjir6OMqp0Vi0FbExJMpNZVO6hcZEy7ti2v6yokFSeUy1MikD2SYvPI0sqRXCEkQHRUWLu-CGMZgJ_JDmIhoxJhKG9vxNdUkHdMyne6EJDe36ckM1Tmlc39uJKDlgmfID0y0R0jfyQzZCqyLN5Gy2y0/6d1fF7o7qwRLwfjG2fLxdQMdaN0KlQVR1yIJ63SEhH0)"
101670,Carton Manufacturing Machine Minder,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=101670,NQF Level 4,582,Printing SA            FP&MSETA,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/l4azsrdLy3D3UFxp5eq_Zw/4lAD52AQ7uyuW02BvWhwRa51CEDTQznvHMTxEPtHetiU4X3nQf9xJB9YBpSFSbeCDjqs021SnERwrn8hDm9hBBE4xEFZLxIQMmrCVNzstpjNfSu5g3OXcqk7ELXbuqaCFJGVJxcgdCI4qh0fuCrhgrh6nWRLaFyXA8ZFLoja9Co/KtlvT0aDwJwQRN65xXivlVOr9obxMtxLB-4lSvYT3pc),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/BeBkizneFsMjacSn491Q7A/FThQ13m4HtgdhbJFvAX8601B-7aQm1UFoCjPcyV5GGSCO0i4nnipvaiSNC8uWLpb3TYtbmlQGAWGoTRk63UtRyW2stBCeBhvL7XlpCkZBtuFkKJd_J_2d42tIE3mdGzM5-6NkDzLcZ-TmhQ97CFZ6Vj_Y7zVMtTACx_OSqZm1sg/8ZEiLW8rnL7bO2P1vvYajX7qw06AfRRBMY-4hgZ3imM)"
121589,Case-Making Machine Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=121589,NQF Level 3,98,FPM SETA Printing SA,
101863,Cash Office Clerk,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=101863,NQF Level 2,30,W&R SETA,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/-5_ed-PtK2Je-4ugWIyhpQ/bcOdsryEtqEmMLCFes6NoRB_s6F0ozH97VnRj3zzWcn1vkBmag1J36eVaW6409O4-mXmajbZIymCst3KspKMC2oAVveH8b74FdUa6n88_CfxsqXLL1fs7kIg7qhlg8R9-ORtSZj224yK2QoF3KVMwnpd9j3cEfl7A_Zb2iE7m0w/-Jdfy-t3XnCfEEWKoLOaCB2xasMf2FGMGU4yRGzyIQg),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/AQSY_dmryQMKxSQaLCA_fw/7NFfBwmJctzfD60NpyNEW2cE-4-DARBYiH9CdcygHlaQ5JI4fZemSPShS2hF8nRZy-hIx5pezxw_2H4E8V6pSiKvfz-_nvuDsYqJUHUFSQVfVwnRnJ87KW80w1lZAqAsvFPSh_jtxUuBh0cSjmVwE4PhapIqpeaCwZkMmXZcQaI/ZZWUbgiEfAfErAvSR6jA0Tet1TaaOUuBbZozvvtOPfY)"
118728,Checkout Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=118728,NQF Level 2,35,W&R SETA,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/X863mc3Kg8_X7ApzgnonLQ/SuRxVI4lyxT57IXQ2APLed9ahc56J6-ZM2XkwXD5YzCD-aw11s19ul3V7IKtYVU5eHhapQASntQbrD0EFC_6Og4DzC-S0yNlO9NILXtZ15q1ncUmx_rNsADkQjZxwPhn3Y-UvWMtQnRNTd33xaiolnXcN8zBa3gJTctxR6KCerM/JtCobkxzy9ud9Ku0kZl4W7ak7Ke7BtqNKz5UEeHU3YA),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/vefdD_USPna1umCsa5jU1A/FAaEUH1miRhvapr_nTM3PV9VwybunZB6jplIVBjieVBatY4pRf9qJIXENb7zMBhn0IWjMcB2BZslCfp_GJoNSVSy0Dpylixy63esfx7aMXfl5tLnwmsmxKKt6grFzUq1Xa0xIOgnYE1vBT3KefuMVxqWKO9Cza9keXtqPyyISrg/Xr9wLREKoApCs2cwunJ54xTKTbpYphcD0HK_SpfE1Vg)"
101697,Chef,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=101697,NQF Level 5,558,NAMB,"EAS - Chef.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/Wg8N0bh5Fksh9l2xr48vkg/Fvg57ovWTr4BXJv74NmpoSDBgqcv1PZcFUSG_1juTEFU6xTSQZNfK5UBcz9fieI_xVJeo_DtPNHHjCwd2GW_7RSLK0MslP6uVc1jdBcI8bzL_KyWlDz83S7JuuAjzky4TKAGlpDo-kT5JhKY5ovziXGZ4sPo4g_Ayz8rrzwdcGM/-tEpqsT-96xEABy-wsLEkQw_uHuoK9Nrgq_IK5Rvp6c),Curriculum - Chef.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/Nw6SfiUGRv0OmO3ZGED-2g/rpiEZoR5kLha7TNup757_m9bkVM6bwQwKNaemAwMV2bZgu6AhSUpDkcAkpp-lUsOOdaBwILRdZKajqMnHEBdJBqKFTlp_cGWJeKyAca33r8djmbyPu-j2CLQcYeAswt9MvDZwlKNJe21uSQg-PGPQ2NHyrqabCsTaGa28DUcqNQ/7W-exFAoWCeGhuUdNn4RMykCXFViIcInbiUlYla21KE)"
94941,Chef,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=94941,NQF Level 4,380,NAMB,"EAS - Chef.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/Osm-gTLJXjy8DOGWaR6pQA/DhxrCaxEO8ana7rGMpPKu6TIemajgNb9Z71S1XkoUOtBik_LZXlv0j-APsVK4G7rP8EELOFvlbYgUofPPK5fSsb1RiLDHpIszNfgifauD2SivhFq66FVSxgdsVAUWO8Jb4iR4fcuv36dyQg7wcuPX9MovmqnPLzFwTqDjZ46idM/c2SEZGV37yQ4CXnTGiZAEcWQQH164AYBnrLm-MLAPC4),Curriculum - Chef.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/6-lpD3ldKoEIhRuRAbcXEw/z1B9TL2r2UNlMz4iPF3rKyxPDQbCPGl2KBayvgL6mHQOXtKKYCORjVUZFs-fgBfa-hhU-4UFDAloXYJwOF1wbxR5xkX-HifeUNUqj47sSg5gg9iaZBcpS-KHD0ABRLysi-fLu-YDGbfMbnmhlBSOZZEoJs5WWveLW4ZkFunW1Fs/chEtUKEt03hhzj5h4e4UvEzIqDjZqd27HgeWqw7aLSA)"
101569,Chemical Laboratory Analyst,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=101569,NQF Level 4,200,CHIETA,"EXT ASSESSMENT SPEC DOC.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/2QlTP2I2Xxz9hkXnzvZQXw/XfdWpIaNCgF0HEmynjdwU_3EzDYVXyqnOZioEPIam3lddsDMz6tC57mczvKhWt7xF0DMqvXefDIhpTd2JhSpeTZrTFJ3AVTFN6rBXoIWCgbWYFgywJG8fm3JjVLJEk0v1k647IYzXsNeYCl-GCThUtTmFP4Mypzqscsl0AQJkxY/PgrQjZ3z7u7Km8R-aGL9v08NX4RMObsTrni8SWSicS8),CURRICULUM DOC.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/j8AmxJWzP64lLX3laLcrLg/rk3hxdQEac3Ou-9VkXBJayPFsSOAgDPlLo_wJs8FV2Ou_s8odJLzSosjnDIEYoM75wpjHOktDyG9Nw9_yTVEPC_pEnsSFDkJ4qClfEMupOOKjBtX-CFSYsE2NPbmsoe4b1xPxgDRH03EqOI4aAPX6g/f5wPE59M4LLZMEd4kq7NZYTKrtR7jkpefmEA_yTQdjs)"
117205,Chemical Manufacturing Technician (Glass Manufacturing),Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=117205,NQF Level 5,234,CHIETA,"Chemical Manufacturing Technician (Glass Manufacturing)- EAS.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/v9PPuGjyxJqZv16kfu6_Ug/05Kd3k-LpR3Ikio6uN9BEpBO_1tQBtKAd-NH-GCNVuoMjzZraersO9OMKb-cMQq_bsjkIaiPfsYL75N4rvYybyJSUh63no8NBAMEB6dLQtqn-XXXF7IgSm9ONDRzevJlJB5O-XyzO9j4-rA5V9qriLRX8wtgcwnaDx3ACG5lFB01ANSneydZRO74YZKHqBDRhVNFxviHdakxY1MoZSqQ7A/p_j_YLF6jVFrYk8wU1fj0ZYEae6dldEttnkrvFmSJfA),Chemical Manufacturing Technician (Glass Manufacturing) -Curriculum.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/PUngTcDALVEQEDrfEdghFQ/f3A0Lwoli1MWnQVS_VhNFVA-rjKq0ZiPg8GDoFn1KLb7IRkMUNX_A2KtyBfe8yxPWiO93p1bZlrcqGu_gYxDe-oSb4bbJXK98tJUqB5EBC1_mvW5vwkQMmBzNUP-rwQ33t5Q3Wdzovh09klwIagUEApIWbU9h4zKjJgJxMf82LW01jQ20IlvQ4sxiYMDSoZAwHxfZ2v_Kj5LR9l1Ti-EVw/9honoF_-JB3XKjNWaeXg2IBfFldC3HZlCr_Is-vLlOw),Learnership-OC- Chemical Manufacturing Technician ( Glass Manufaturing) NQF Level 5.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/Esr9JagdG-rVsFBapX7wdg/NDhk8PB78GC0LNpFa2t7DWx5eOl_hL5R9yXhdwR6wygY225Ck8NA0c_OnuJxEVVqO90en3jYWySpcGvVyPE4KYXkKThf1ZqsYp_L67eagpX0dlbwkGMMqqHd2fIGpF40kSwEQWyYBHejQQyd04N2iL-S8dB7qLpypSV2sQlWKG60-lLbw5g6eBc9G3poq59VSpvAwi5vEyqBng8Mq3AYueAZa0JxQfx0YHdsy_u3jWo/oQHLRDQEjHMJ-VN_g-ZgN4i3lZTVLWd97ssSZNE4k54),Learnership - OC- Chemical Manufacturing Technician - Glass Manufacturing NQF Level 5.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/LwDSkY4gOTRigg35Q-w3bQ/LvGuAFfMIRQiI-VzFCm0B4UDb7hE0AV7A_twGNU-LFiQOuODUQ7X9bmfZL8w46P4ENd4u6lzC00ZFb1f4bVY6dDEo8ICHUY21U6sDie3QSMFS-UWia1Mi8xGWhu005nP1aF_wFiI_USxKDW2BRlR0ALdTg1NM31-f4yXOu-BKdPAskwyUFUqlb2w9LzuVu9CBrsS96nDaEKZtWJG6E5WVz6FcFP7XUHW-FGHX2ZCiBE/9PWau3wEuWcYfzcw2F4ros04ZDTKoidg2plTUwCpQ78)"
111359,Chemical Plant Controller,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=111359,NQF Level 5,180,CHIETA,"Assessment Specifications Document- Chemical Plant Controller.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/M4uMc4lBrG7gGBtygamTHg/OmnNu0_HIoyzWIurIrKVOb4dLGK3BQy9x8anKFyvbAq3LQRQLzTXRGOo6TYjFobloW-r7TLBmk32tdtR_i8UwuwIAmmwCPc3xBYPK-ZtLnCiEWu4frxSmYFu2pqLt0I-hT2pP6Devu_YnM1OMndUBtsUz2yYvxole62eVYfgKQUCs4SyvwIBA7yM3ZBHApmVsNymKK_DlzzCexzj4wpizg/fig7rwpkaFPWxFb50GUalfnM9sFJ5UjLnYXyEToHe8s),Curriculum Document- Chemical Plant Controller.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/88nG7rhnKye91obcna9tgQ/IiurbqitW7R5lpf62SPqb9HuqvlBiS_kVUlQlAfpNeQtCI8e0G_hCZZsyjo_R5uxFlUgG0caiCnH6dd_h6_LCupJpYcjq4asDMUt3gLxckjSOnP7eD7oTcYu15mv2fSmZpu1k9pv3rYH2yiw7xBK1VvcCEPPI91yZh5sc5btsYkfja55pA9OWzkjYO2KIO2o/kPsrB9DhVfMK0Yl7V_DavqrPPVsxVc9WPzMOh7OLD1E)"
102156,Chemical Plant Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=102156,NQF Level 4,487,CHIETA,"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/p54c16J_a71yTwZkM6BMug/2I092s5Wwrk1doRKDXax2xeuWjQHNNQIiNKOY-v3jtt0l_hkJ3dsbc-udWKksI1wNTY3q9nbzhtaCtMuOOxU_B3eLYx5N4l5wbwGSM_de6ueodI5UTDnDAxPAAxu1L0apw5TpG-qgJBedps8JqKnjGbkNKTKUElEBRGloZBNrAo/4BnBiojncjn79oZWsO7oBG5teSK_K24NDaxwJ_sEZXY),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/aeQjdxMrjKhDAQJ0U4RQOA/pm8xJCbsvTz5bzhqGn6XSZt2Iw7OGZEcTazvFV1uUHmOVLSp1XlAsOWlas1vcpH2bq4e37cxoV8X14dAgQnSs7v6gz6cR6LfsEXEJJGKi9LF_TyZ4MiQwy0h30KOE6bQFAgH7KdvxNZAouCvc_yU6P2kc95pM1cmx94Fb52NLh0/Ep_Q3DBIXrhYtu8NfDc6Nr3FosigN7z7qCxMx1pZr3M)"
117307,Chemical Production Machine Operator,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=117307,NQF Level 2,134,CHIETA,"External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/W_QoG2maK96IFxljyk64BA/dDsXDIzqX_TGAfO8BCevWHln_J0Awazc46zi-AGtKBjWTc7aGRZLBp4ennM55vjpbstufp6AW1hkXcqzYVy4dpjEM-n6e-BW0-osghJGtn5hDjty4pAoxiknm8RFN-WeIwKYRH2gBI_oGoX-e02PXmOfo9FI7Jjx_rEbqf6fq-MlXBjkqDWVW5UUG-7zYMWQ/l8xl6gb3E-N6B6KsM_Pd1EmXddK6b5OtTvhBgJmqjlk),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/56OFi83nHPyoevpMWXDNlA/XAKR7zOMFtdKlSC30rut3ExMggoAcV3oOhdQA-XylH0RJFysQt1_-amWKqVJvapTERwi36-WyS0e0IHZ3_mw90EnJH9RAHQ6mcrFJTB1VVLMfuZS8iJL84OFBy6cM8d9fW5mxfbZqBHLkO_2BBcf7HddVXaUrPBYuQE4x7Cyj9o/16JDjxrLyiMf8gA8Ums_cPzb8ZsQUKD2Xwd9xA3Ng-s)"
96367,Chemist (Surface Coatings Technologist),Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=96367,NQF Level 5,191,CHIETA                     SAPMA (AQP),"20141121_211301_Chemist_Assesment Specification.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/gpHV_1TLwhvBrscQvljd8w/dzfRnmLrzaOXcq29Fh3t4YXRQsIrMFSdJnfUTgtwTSHyr60qGYVM4-BMvAUT-xBhLXqLjcVGD-yn5_2r3cpNH7YSs7WEbIs4IHg8fdB7YrWBkTHVrNd6fNLlEAiZZPnTAHq_1BpdWhBnXfa90XP1zgueJ7FXe7OzuZHS_koThtD0UVxuMfrs77FUwgfBPOC2/oFkitGYJB69DobEptdms7FtTlDJW6T1p7LG7EpWcr0E),20141121_211301_Chemist_Curriculum.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/vf21O-tmH4PgHVdqgtlO0g/DF7QesU5iySXTdwuiyGZpkSZCrykLqZEn3RcdZQy8JptcFSuBom9JkiJ73EvPHkVmgSTGqsnsWJtJTOwXtcMSOj_L9hV3fFoHnZ78S-RNqrJWttidbT8362g5j4MVYarQzLd2h1AretuqwlU4RQiajhKcxNVGaV1sO-Gafc7tmimjv_0lXL6qXHxPCDPqQLb/fH9aYtiAjDGHG0BVCFVwYX9G3MRmMjZoXBDLVq6zSAc)"
121968,Chief Information Officer: Cybersecurity,Advanced Occupational Diploma,https://allqs.saqa.org.za/showQualification.php?id=121968,NQF Level 7,120,BANKSETA,"CIOCS Assessment Specification.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/xFu21H9KhSER9_ddRMd8wQ/HVyUM9yEJ40xZu8-xb5GW-0Yep-79mFueVMzfrb_o3Lx6olshZoMUSdy-Shsa23IMq2G_BiRUWhsuiI5VoJ6zR0wRtFIaHF7ssraAq4Ib8hHnepoWT1g2g48B87xykh77WKw5axD3Qo9hC9ODgSqGxsKJcUXE4WyJ9eT5ufoesPfW7u7AwsCGFAxCydHllHL/mU_lQJ1hF2-DWOvKauLlOhBP4FocVdZmnwcRaALpCuA),CIOCS Curriculum..pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/SowH_xC-GbDiFwhrATMWNQ/RMTvCF-hYeGaSy4A7Iv-wYUImGUqaxACbVexAN03ouv4ShlF2oD5cT1Hqymxvo1idXr0lqcqzWlphkEBjKpD0ZglsN6nvsAwf6QxiTevb_EXvG2LfPDy31Cy0wG6GdWRnMHfUm8mm-bNLa_hHR_Ny26eKJUjhDNfM3UpMVyk_EI/lvlqNNIqp-yWmk4UOKMlfLfDmrohtABD3JFzH2-6M64)"
99510,Child and Youth Care Worker,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=99510,NQF Level 5,190,HWSETA,"External Assessment Specifications.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/u7XtFkSj_pHaqTOGaOwHsQ/Q9PMEhHhVWndqG4A06CCkzIUqUnRLMZHoZwArDLeLalKMECwS2YurzhfvaxXcC11diJbOvF25XJ5R6Qw7HzZqdatXMjddl4G5UL74OpS3qjYb-QxcEulbMHjHXW-QGoyMYCVOUrSyvYyairY0EyCaNW_YC0KH2aMF2HQvHRNxnc/37PADdrm69Tf54ds9BI_izmaGo_-WtBouxMY4PH7Yhg),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/jiLKU4P44M4UOu8DJUq6lw/Lk0WvP2idfZqYkzkLDpdKnK7weDMXjjiPQQVH-23Y_Hvj2yrH-5j4n0SWcN7N4jqeV-U2REn4i8Zw_hSohwRlAIQpwSE1c_aItrq2Hn09u1CGCrFtw9HXjTesnju83IH0vlrysGQIhSjDypThfZuDkT86CBzuNp3qh08GzCDE6s/GCWrLRN0XUtaCWooumCzkAvztrHqBSjusLBjWRCWj7M)"
101571,Christian Religious Professional,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=101571,NQF Level 5,237,HW SETA              ACRP (AQP),"Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/vQaUagXh_3B4JTHmJKWhPA/RXOgJldSIQ9eGCcsjgVp5FAXpfJBUCoDGs9ZjEUfdNc48u1wLVJF_8nePY2uJPpF-BhtVdGGv-BmNVoxdcJMHbr-gDwQmW4SvpR-CRJZ2R6DD07YxWA-7x3LzO1Qdry1ZX0X1dbC5s1MSL1CeWFOpT4LnYupebfOPDNeV2XraDs/XN-dF0fCo61lli-tP4whtGUHv-_5ppQ4ebiH7BpWKW8),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/5PTO5ytmR93cSQCl2y6bGQ/mBjL7OPHQDMWX-89hWsMNLXjp0KPVpw3UGLFdO9SqthQYGrvzKElrKk5lTo-rzkOlxMpWSvtGbgpviNo-zw9cd1wHSdvH1d1IqF72caSdKjmHiQ5DcH16XrWuU_ZtQB_WkFI2TsBiJ6-KhtfGN3OD9ik5huxZk6WYFbeyXB9-Qg/dN1Fp6Gg1CNQQpCOsmbiDh8vXivUyeC-f-zb2BVvdjo)"
112808,Civil Engineering Aggregates Tester,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=112808,NQF Level 4,148,CONSTRUCTION SETA,"External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/YqZG-5fymAXlKPCXIV7Bzw/nS_TEXOSpcntSeG5Jc_sZ-AOh1oMf4eY1dlnV9P0InUEVdxj1wS6gM7GkNvwt06K1q3xrecZk3trxExdv6-FsslbGU_h68WtNkY4tLICPu4WcO1FXneY1YVX1p14kRA1Ep2RYY6M3T7DrKeCHYSnhdQx6pKZZHAvqN6Y_NPR4TkvyKkyLwwpxCCNSs9ULdUv/EH_cIlU2ab5kQGGNEJf2eEbauWBMAawvpIRD2gJJVzY),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/jR7npqzivuq8B9R2SM-qQw/mUm5gCm_IMBAruLwDPk884OMOcIGfKscWAwyPSpE4tnE-ckDq72GDTj8Ab2soJenq9GVmK8zD3d7OVROvMz7zrP_hCF93L6BYRgG5tsNTj0c-zIMKPmEnZgncG5Ef7M6HisE6QBq1kT59ExCBQ8J8aicnXQkTwOU7-pTyG3Ti7s/d-QVnk_5soikaBDUmSkC-1SmiuBsFaCcd47s4AduP8U)"
112805,Civil Engineering Materials Tester,Occupational Certificate,https://allqs.saqa.org.za/showQualification.php?id=112805,NQF Level 4,342,EWSETA,"External Assessment Specifications Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/a1WgwHURdz2TecI_dRX5Ow/DpD5UPxyJnkSb6GvMhFBoBlPxYcny7UtStA3MdWksq8y8tfjv1Ml81tuVVk22MXdyStkzQ21NDPcY_F5V7RO4IUe7YTHnL0IbKNL2tB1Li_8Y4yhYTf4I_Ji2oxsLuymYv3qsHPcCImCIEhLSE2UjrsTc2f1B9710HynaA7vhx77qcCfYj-r0ggUNHjW79vc/6G2C-kTb217QggczWAVKzELVtvYSwJPr4j2sWp-IkRM),Curriculum Document.pdf (https://v5.airtableusercontent.com/v3/u/47/47/1762387200000/5STWqbgVnoKmt4_Drka7jQ/a0LA0lhhJGPfRUYkTZNpzc-0-sXUVorRJKscObw0mxHL3Qu0ZlxKoDxybJO6SYrj2FKDiS5jlXMKA1xMhbVQEtY340pmvjR-ojKr0sNHvbYNDOlEJz7jfqIYR0A7vfgjpadC-5-n0Jq2ziLplr8hXg583LN99L7HguAOETuKSUk/yncZCcor2NWt-mlv8tI2I86MPMbHw10tpFUKmYXdTGw)"
